,symbol,display_symbol,name,aliases,shortname,last_price_usd,market_cap_rank,volume_rank,price_change_1H_percent,price_change_1D_percent,price_change_7D_percent,price_change_30D_percent,price_change_90D_percent,price_change_180D_percent,price_change_365D_percent,price_change_3Y_percent,price_change_5Y_percent,price_change_ALL_percent,price_change_YTD_percent,volume_24_usd,display,trading_since,supply,last_update,ico_end,include_supply,use_volume,growth_all_time,ccu_slug,image_hash,market_cap_usd,categories
9985,YFIE,YFIE,YFIEXCHANGE.FINANCE,,yfiexchange-finance,1.5927521942759642,,2457.0,-3.58,-17.58,-19.59,-33.4,-12.05,-21.51,-75.6,-91.67,-91.67,-93.48,-33.56,3626.0,true,2020-08-27 12:30:00,,1632745366,,true,true,,yfiexchange-finance,,0.0,"[0, 3, 14, 15]"
9986,YFIG,YFIG,Yearn Finance Global,,yearn-finance-global,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1616855477,,true,true,,yearn-finance-global,,0.0,[]
9987,YFIS,YFIS,YFISCURITY,,yfiscurity,0.8148801,,2837.0,-0.31,0.09,-7.16,-42.05,-3.22,-13.18,-85.31,-98.42,-98.42,-98.96,-8.08,1274.0,true,2020-09-02 13:05:00,,1632745486,,true,true,,yfiscurity,,0.0,[15]
9988,YFIX,YFIX,YFIX Finance,,yfix-finance,2.9699999999999998,,1746.0,0.23,-2.69,3.14,134.99,684.49,-18.31,-69.77,-69.77,-69.77,-78.78,23.45,61275.0,true,2020-09-24 12:45:00,,1632745786,,true,true,,yfix-finance,,0.0,[15]
9989,YFKA,YFKA,Yield Farming Known as Ash,,yield-farming-known-as-ash,14.54,,2869.0,-0.54,-5.3,-8.19,5.84,78.87,46.25,-95.64,-97.86,-97.86,-97.5,107.65,859.9,true,2020-09-17 11:10:00,,1632662806,,true,true,,yield-farming-known-as-ash,,0.0,"[3, 14, 15]"
9990,YFMB,YFMB,YFMoonBeam,,yfmoonbeam,3.05,,,-0.8,1.6099999999999999,-19.82,64.36,71.23,-63.73,-42.61,-42.61,-42.61,-13.68,92.63,202.0,true,2020-10-06 11:40:00,,1632745786,,true,true,,yfmoonbeam,,0.0,[15]
9991,YFOP,YFOP,Yfi Options,,yfi-options,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1600685658,2020-09-30 23:59:00,true,true,,yfi-options,,0.0,[15]
9992,YFOS,YFOS,YFOS.finance,,yfos-finance,5.21,,2836.0,0.04,0.03,-7.47,-28.07,19.58,30.24,-72.87,-72.87,-72.87,-56.69,229.72,1278.0,true,2020-10-06 11:50:00,,1632745786,,true,true,,yfos-finance,,0.0,[15]
9993,YFPI,YFPI,Yearn Finance Passive Income,,yearn-finance-passive-income,1.174547866666666,,2976.0,0.0,-11.48,-85.6,-94.17,-88.05,-89.83,-88.53,-88.53,-88.53,-90.84,-79.55,265.0,true,2020-09-30 14:05:00,,1632745727,,true,true,,yearn-finance-passive-income,,0.0,[15]
9994,YFRB,YFRB,yfrb.Finance,,yfrb-finance,1.303143384858598,,,0.0,0.0,0.0,0.0,7.7,-12.4,-94.88,-94.88,-94.88,-94.55,0.0,0.0,true,2020-09-15 12:05:00,,1628937002,,true,true,,yfrb-finance,,0.0,"[3, 15]"
9995,YFRM,YFRM,Yearn Finance Red Moon,,yearn-finance-red-moon,4.34,,3438.0,-0.42,0.14,-0.5700000000000001,-9.04,31.87,-23.81,-96.61,-96.61,-96.61,-97.88,60.14,7.0,true,2020-10-28 12:05:00,,1632745427,,true,true,,yearn-finance-red-moon,,0.0,[15]
9996,YFTE,YFTE,YFTether,,yftether,21.05,,,0.0,0.0,-7.46,-10.5,8.9,-66.9,-81.13,-81.13,-81.13,-74.92,-81.13,0.0,true,2021-01-21 14:20:00,,1632398871,,true,true,,yftether,,0.0,[15]
9997,YFXL,YFXL,Yield Farming XL,,yield-farming-xl,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1599644204,,true,true,,yield-farming-xl,,0.0,[15]
9998,YLAB,YLAB,Yearn-finance Infrastructure Labs,,yearn-finance-infrastructure-lab,1.5607280000000001,,3680.0,-0.64,3.3,-1.22,-15.15,-8.29,-27.74,-94.39,-94.39,-94.39,-97.33,-17.41,999.0,true,2020-10-09 13:30:00,,1632745847,,true,true,,yearn-finance-infrastructure-lab,,0.0,"[3, 15]"
9999,YMAX,YMAX,YMAX,,ymax,16.2,,,0.0,0.0,0.0,2.94,25.18,49.06,-56.28,-56.28,-56.28,-60.7,178.55,0.0,true,2020-09-24 13:05:00,,1631983243,,true,true,,ymax,,0.0,[15]
10000,YMEN,YMEN,Ymen.Finance,,ymen-finance,2.98,,,0.0,0.0,0.0,8.53,35.48,61.24,-74.58,-74.58,-74.58,-71.9,184.17,0.0,true,2020-09-17 11:40:00,,1631942618,,true,true,,ymen-finance,,0.0,"[3, 14, 15]"
10001,YNTI,YNTI,Fortune New Testament,,fortune-new-testament,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1604482136,,true,true,,fortune-new-testament,,0.0,[15]
10002,YODA,YODA,Baby Yoda Finance,,baby-yoda-finance,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1604500456,,true,true,,baby-yoda-finance,,0.0,[15]
10003,YOKE,YOKE,Yoke Chat,,yoke-chat,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading_anymore,2019-01-03 12:40:00,,1552915749,,true,true,,yoke-chat,,0.0,[]
10004,YOU1,YOU,RevenYOU,,revenyou,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1548943026,2018-11-30 23:59:00,true,true,,revenyou,,0.0,[]
10005,YOU3,YOU,SELFLLERY,,selfllery,0.12399751998751801,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1630353053,2018-06-21 23:59:00,true,true,,selfllery,,0.0,[]
10006,YPIE,YPIE,PieDAO Yearn Ecosystem Pie,,piedao-yearn-ecosystem-pie,2.22,,2821.0,-0.27,6.12,-10.48,-11.38,42.71,-23.76,51.51,51.51,51.51,40.25,51.51,1046.0,true,2021-01-20 15:00:00,,1632692752,,true,true,,piedao-yearn-ecosystem-pie,,0.0,[15]
10007,YPRO,YPRO,YPro Finance,,ypro-token,0.040152970701456,,,0.0,0.0,0.0,0.0,0.0,0.0,-95.13,-95.13,-95.13,-95.45,0.0,0.0,true,2021-03-06 00:40:00,,1617075336,2021-02-16 23:59:00,true,true,,ypro-token,,0.0,[15]
10008,YPTO,YPTO,YPTOspace,,yptospace,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1553506640,2019-04-26 23:59:00,true,true,,yptospace,,0.0,[]
10009,YTN2,YTN,YouToken,,youtoken,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,350000000.0,1524656539,2018-11-19 00:00:00,true,true,,youtoken,,0.0,[]
10010,YUGE,YUGE,TRUMP,,yuge,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1599228289,,true,true,,yuge,,0.0,[]
10011,YUM1,YUM,YUM,,yum,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,1000000000.0,1546965042,2018-12-25 00:00:00,true,true,,yum,,0.0,[20]
10012,YUNO,YUNO,YUNo.finance,,yuno-finance,0.00012043600145200002,,,0.0,0.0,0.0,0.0,0.0,0.0,-99.95,,,,0.0,0.0,true,2020-09-02 12:10:00,,1609494198,,true,true,,yuno-finance,,0.0,[15]
10013,YlFi,YlFi,Yearn Loans Finance,,yearn-loans-finance,24.07,2320.0,2020.0,4.61,0.0,0.0,0.0,0.0,,,,,,0.0,30344.0,true,2021-04-20 16:35:00,2145.0,1632745847,,true,true,,yearn-loans-finance,,51633.0,"[3, 14, 15]"
10014,Z.cx,Z,Zillow,,Z-tokenized-stock,112.48,,,0.0,0.0,0.0,0.0,0.0,-19.77,-19.77,-19.77,-19.77,-15.88,0.0,0.0,true,2021-04-06 13:10:00,,1623765574,,true,true,,Z.cx,,0.0,[]
10015,ZAPP,ZAPP,Zapp,,zapp,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1608709617,2021-02-14 23:59:00,true,true,,zapp,,0.0,[15]
10016,ZARH,ZARH,Zarcash,,zarcash,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,3000000000.0,1554719931,,true,true,,zarcash,,0.0,[]
10017,ZARX,ZARX,ZARX,,zarx,0.06516282260417901,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,true,,,1603383219,,true,true,,zarx,,0.0,[]
10018,ZCN2,ZCN,Zichain,,zichain,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1531477066,2018-10-31 23:59:00,true,true,,zichain,,0.0,[]
10019,ZCON,ZCON,Zcon Protocol,,zcon-protocol,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,not_trading,,,1628715191,,true,true,,zcon-protocol,,0.0,[]
10020,ZCRT,ZCRT,ZCore Token,,zcore-token,0.06007810012999901,,,0.0,0.0,0.0,0.0,0.0,-18.28,-87.47,-93.61,-93.61,-93.9,0.0,0.0,true,2020-05-18 10:55:00,,1621974755,,true,true,1970-01-01,zcore-token,,0.0,[]
10021,ZDEX,ZDEX,Zeedex,,zeedex,0.26493044912394503,,3408.0,-0.19,0.08,-19.7,-2.67,-33.37,-85.82,203.73,30.16,30.16,-1.77,313.36,27.75,true,2020-09-15 11:30:00,,1632745486,,true,true,,zeedex,,0.0,[15]
10022,ZEFI,ZEFI,ZCore Finance,,zcore-finance,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1616427542,,true,true,,zcore-finance,,0.0,[]
10023,ZEMZ,ZEMZ,Zemz,,zemz,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1607600372,,true,true,,zemz,,0.0,"[2, 6, 28]"
10024,ZEN2,ZEN,Zen,,zen,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,,1617962052,2021-05-02 23:59:00,true,true,,zen,,0.0,[]
10025,ZEOS,ZEOS,zeosX,,zeosx,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1548340895,2019-07-31 23:59:00,true,true,,zeosx,,0.0,[15]
10026,ZERO,ZERO,Zero Exchange,,zero-exchange,0.014218591262094002,,2212.0,-0.81,-7.5600000000000005,13.56,-61.75,-48.54,-93.52,-79.87,-79.87,-79.87,-82.75,-79.87,25573.0,true,2021-01-20 11:45:00,,1632745847,,true,true,,zero-exchange,,0.0,[]
10027,ZEZE,ZEZE,ZEZE,,zeze,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,0.0,1546965430,2023-12-07 23:00:00,true,true,,zeze,,0.0,[20]
10028,ZIAR,ZIAR,Ziar,,ziar,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1571222706,2019-11-20 23:59:00,true,true,,ziar,,0.0,[15]
10029,ZILD,ZILD,Zild Finance Coin,,zild-finance-coin,24.27,,1893.0,0.0,152.42,28.09,72.5,-83.87,-89.63,-61.18,-61.18,-61.18,-56.15,-83.12,5.0,true,2020-10-08 07:55:00,,1632745847,,true,true,,zild-finance-coin,,0.0,[]
10030,ZITI,ZITI,Ziticoin,,ziticoin,0.000192074073062,,2325.0,-0.03,-1.34,-1.67,10.41,-32.52,-36.04,-36.04,-36.04,-36.04,-37.78,-36.04,7559.0,true,2021-05-27 11:45:00,,1632745786,,true,true,,ziticoin,,0.0,[15]
10031,ZLOT,ZLOT,zLOT Finance,,zlot-finance,25.68,,1632.0,-1.38,-25.37,-54.45,-59.57,-70.77,-93.16,-78.2,-78.2,-78.2,-88.33,-94.09,76457.0,true,2020-11-09 12:15:00,,1632745847,,true,true,,zlot-finance,,0.0,[15]
10032,ZOM2,ZOM,Zoom Protocol,,zoom-protocol,9.04,,2745.0,0.11,0.54,-0.07,10.18,104.23,-36.68,-74.4,-74.4,-74.4,-79.08,-28.09,1437.0,true,2020-10-14 11:50:00,,1632745366,,true,true,,zoom-protocol,,0.0,[15]
10033,ZOO2,ZOO,ZooKeeper,,zookeeper,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,not_trading,,53695672.0,1629199920,,true,true,,zookeeper,,0.0,[]
10034,ZORT,ZORT,Zort coin,,zort-coin,0.0076635746666660004,,1299.0,0.26,-3.7800000000000002,-8.22,-87.19,-91.03,-90.91,-90.91,-90.91,-90.91,-90.33,-90.91,193808.0,true,2021-06-16 07:55:00,,1632745427,,true,true,,zort-coin,,0.0,[]
10035,ZOTH,ZOTH,Zooth,,zooth,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1594640972,,true,true,,zooth,,0.0,[]
10036,ZPT2,ZPT,Zoptax,,zoptax,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1558693626,2019-08-30 23:59:00,true,true,,zoptax,,0.0,[]
10037,ZSC2,ZSC,ZeroState,,zerostate,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,65000000.0,1527768267,2018-08-31 23:59:00,true,true,,zerostate,,0.0,[]
10038,ZTN2,ZTN,Zetanet,,zetanet,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1567173235,2020-09-01 23:59:00,true,true,,zetanet,,0.0,[]
10039,ZTNZ,ZTNZ,Ztranzit Coin,,ztranzit-coin,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,true,,3000000.0,1610121418,,true,true,,ztranzit-coin,,0.0,"[13, 20]"
10040,ZTTL,ZTTL,Zettelkasten,,zettelkasten,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1545132222,,true,true,,zettelkasten,,0.0,[]
10041,ZUSD,ZUSD,Zytara Dollar,,zytara-dollar,0.9105058484382371,,1978.0,0.0,2.09,-2.48,-10.39,-8.03,-18.29,-20.78,-20.78,-20.78,-20.61,-20.78,16821.0,true,2021-02-18 07:15:00,,1632745366,,true,true,,zytara-dollar,,0.0,[]
10042,ZUUM,ZUUM,Zuum,,zuum,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1551793375,2020-05-05 23:59:00,true,true,,zuum,,0.0,[]
10043,ZWAP,ZWAP,ZilSwap,,zilswap,62.69,3013.0,2648.0,0.0,8.09,-6.42,-31.39,-58.04,-84.31,-84.31,-84.31,-84.31,-87.23,-84.31,2813.0,true,2021-05-18 13:40:00,0.0,1632741885,,true,true,,zilswap,,0.0,[]
10044,ZYRO,ZYRO,Zyro,,zyro,0.016534199687127,,1437.0,0.55,38.35,92.59,40.66,52.35,-50.97,-93.67,-93.67,-93.67,-93.36,-56.45,87924.0,true,2020-09-22 13:25:00,,1632745786,2020-09-24 11:00:00,true,true,,zyro,,0.0,[15]
10045,ZYX3,ZYX,ZYX DeFi,,zyx-defi,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1600672885,,true,true,,zyx-defi,,0.0,[]
10046,bDLR,bDLR,GOVEARN,,govearn,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1554110738,2020-12-31 23:59:00,true,true,,bDLR,,0.0,[15]
10047,cCBD,cCBD,CBD Cash,,cbd-cash,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,,1620099664,,true,true,,cbd-cash,,0.0,"[3, 4]"
10048,drmx,drmx,DreamX,,dreamx,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,0.0,1546965428,2019-07-06 23:14:00,true,true,,drmx,,0.0,[20]
10049,eCum,eCum,EthereumCum,,ethereumcum,1.0031163247826288e-07,2612.0,,0.0,0.0,0.0,,,,,,,,,0.0,true,2021-06-25 21:50:00,150000000000.0,1631688786,,true,true,,ethereumcum,,15047.0,"[3, 15, 17]"
10050,jedi,jedi,JEDI,,jedi,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,810124990.0,1546965280,2020-12-31 00:00:00,true,true,,jedi,,0.0,[20]
10051,movi,movi,movi.finance,,movi-finance,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,184200000.0,1624850891,,true,true,,movi-finance,,0.0,[16]
10052,rFIS,rFIS,Stafi rToken,,stafi-rtoken,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1608209059,,true,true,,stafi-rtoken,,0.0,[]
10053,rKSM,rKSM,Kusama rToken,,kusama-rtoken,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1608209768,,true,true,,kusama-rtoken,,0.0,[]
10054,rXTZ,rXTZ,Tezos rToken,,tezos-rtoken,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1608212962,,true,true,,tezos-rtoken,,0.0,[23]
10055,sith,sith,SITH,,sith,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,0.0,1546965314,2020-12-24 00:00:00,true,true,,sith,,0.0,[20]
10056,wFTM,wFTM,Wrapped Fantom,,wrapped-fantom,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,not_trading,,,1625635661,2021-08-29 23:59:00,true,true,,wrapped-fantom,,0.0,"[3, 14]"
10057,wPGO,wPGO,Wrapped Pengolincoin,,wrapped-pengolincoin,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1612759168,,true,true,,wrapped-pengolincoin,,0.0,"[3, 15]"
10058,$HONK,$HONK,Honk,,honk,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1602164918,,true,true,,honk,,0.0,[15]
10059,$OUND,$OUND,Inmusik,,inmusik,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1547211515,2019-12-12 23:59:00,true,true,,inmusik,,0.0,[15]
10060,$PACE,$PACE,Space Doge Dollar,,space-doge-dollar,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,,1624673217,,true,true,,space-doge-dollar,,0.0,[]
10061,$PePe,$PePe,$PePe Coin,,$pepe-coin,5.650565e-07,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,true,2021-05-24 07:35:00,,1629465449,,true,true,,$pepe-coin,,0.0,[16]
10062,0GOLD,0GOLD,ZeroGold,,zerogold,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading_anymore,,,1551430222,,true,true,,zerogold,,0.0,[]
10063,1POOL,1POOL,1Pool Governance Token,,1pool-governance-token,,,,0.0,0.0,,,,,,,,,,0.0,not_trading,,,1632175138,,true,true,,1pool-governance-token,,0.0,[]
10064,24Car,24Car,BlueQbit,,blueqbit,0.252574294805526,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,2020-06-19 18:00:00,,1592708259,2019-08-31 23:59:00,true,true,,24Car,,0.0,[15]
10065,AA.cx,AA,Alcoa Tokenized Stock,,AA-tokenized-stock,33.43,,,0.0,0.0,0.0,0.0,0.0,50.66,129.77,129.77,129.77,123.76,0.0,0.0,true,2020-08-31 19:10:00,,1624008065,,true,true,,AA.cx,,0.0,[13]
10066,ABDT1,ABDT,AtlantisBlueDigitalToken,,atlantisbluedigitaltoken,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,300002336.0,1546965033,2018-10-02 04:00:00,true,true,,atlantisbluedigitaltoken,,0.0,[20]
10067,ABELE,ABELE,Abele,,abele,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1540465311,2019-01-22 00:00:00,true,true,,abele,,0.0,[]
10068,ABUSD,ABUSD,Aave BUSD,,aave-busd,0.9882845644639381,,714.0,-0.44,2.2,9.34,-0.67,-5.16,-2.41,-6.96,-6.96,-6.96,-4.77,-1.26,1344981.0,true,2020-10-12 07:25:00,,1632745846,,true,true,,aave-busd,,0.0,[15]
10069,ACLYD,ACLYD,The Aclyd Project,,aclyd,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1540475347,2018-10-31 00:00:00,true,true,,aclyd,,0.0,[]
10070,AD4TH,AD4TH,AD4th,,ad4th,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1524935358,,true,true,,ad4th,,0.0,[]
10071,ADAUP,ADAUP,Binance Cardano Long,,binance-cardano-long,132.78,,460.0,-1.08,-7.85,19.71,-48.28,112.87,54.72,5110.38,3690.95,3690.95,3258.76,1950.59,2658319.0,true,2020-09-15 11:00:00,,1632745726,,true,true,,binance-cardano-long,,0.0,[]
10072,ADNFT,AdNft,Cryptoadsnft,,cryptoadsnft,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,not_trading,,,1629959609,,true,true,,cryptoadsnft,,0.0,[]
10073,ADONX,ADONX,Adonx,,adonx,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1614680547,2021-06-15 23:59:00,true,true,,adonx,,0.0,[15]
10074,ADST1,ADST,TronADS,,tronads,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,0.0,1546965197,2020-10-04 17:00:00,true,true,,tronads,,0.0,[20]
10075,AETH3,AETH,Akasha,,akasha,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,,1621338014,,true,true,,akasha,,0.0,[15]
10076,AF.cx,AF,Air France-Klm Tokenized Stock,,AF-tokenized-stock,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,true,,,1598872252,,true,true,,AF.cx,,0.0,[13]
10077,AG.cx,AG,First Majestic Silver Corp.,,AG-tokenized-stock,16.36,,,0.0,0.0,0.0,0.0,0.0,-3.42,-3.42,-3.42,-3.42,0.51,0.0,0.0,true,2021-04-06 13:10:00,,1624008065,,true,true,,AG.cx,,0.0,[]
10078,AGRI2,AGRI,Agri Novus,,agri-novus,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading_anymore,,,1530265039,,true,true,,agri-novus,,0.0,[]
10079,AKITA,AKITA,Akita Inu,,akita-inu,6.281533451770949e-07,,457.0,1.12,-1.04,-10.09,-44.99,-30.68,3263.68,2367.2,2367.2,2367.2,2240.01,2367.2,3258992.0,true,2021-02-27 15:00:00,,1632745606,,true,true,,akita-inu,,0.0,[15]
10080,ALEEF,ALEEF,Aleef Coin,,aleef-coin,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1530791846,2018-10-22 23:59:00,true,true,,aleef-coin,,0.0,[]
10081,ALEND,ALEND,Aave LEND,,aave-lend,0.520936727523803,,,0.0,0.0,0.0,0.0,0.0,0.0,-8.43,,,,0.0,0.0,true,2020-10-12 07:30:00,,1603538037,,true,true,,aave-lend,,0.0,[15]
10082,ALETH,ALETH,Alchemix ETH,,alchemix-eth,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,,1623841412,,true,true,,alchemix-eth,,0.0,[]
10083,ALGO2,ALGO,Algotrading,,algotrading,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,,1561637627,2019-08-16 23:59:00,true,true,,algotrading,,0.0,[15]
10084,ALGOP,ALGOP,AlgoPainter,,algopainter,0.005792203321539,,,0.0,0.0,-43.49,-43.49,-47.99,-88.88,-88.88,-88.88,-88.88,-89.98,-88.88,0.0,true,2021-05-07 09:05:00,,1632450657,,true,true,,algopainter,,0.0,[]
10085,ALINK,ALINK,Aave LINK,,aave-link,24.08,,316.0,-0.44,2.2,-6.19,-6.88,36.74,-12.96,136.35,136.35,136.35,141.75,101.92,11134522.0,true,2020-10-12 07:30:00,,1632745846,,true,true,,aave-link,,0.0,[15]
10086,ALIV1,ALIV,AIivio,,aiivio,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,0.0,1546965303,2018-11-22 08:01:00,true,true,,aiivio,,0.0,[20]
10087,ALKOM,ALKOM,Alpha Kombat,,alpha-kombat,0.00069280263214,,2133.0,-0.84,-3.05,-4.49,-62.43,-90.28,-90.28,-90.28,-90.28,-90.28,-84.65,-90.28,15417.0,true,2021-08-08 16:00:00,,1632745546,,true,true,,alpha-kombat,,0.0,[]
10088,ALLEY,ALLEY,Alley Token,,alley-token,0.33917950439188704,,1337.0,-0.31,-5.58,-30.77,-59.98,-74.16,-84.37,-84.37,-84.37,-84.37,-83.93,-84.37,195341.0,true,2021-05-07 09:10:00,,1632745546,2021-05-03 23:59:00,true,true,,alley-token,,0.0,[]
10089,ALPHR,ALPHR,Alph Finance,,alph-finance,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,not_trading,,,1619093322,,true,true,,alph-finance,,0.0,[]
10090,AMANA,AMANA,Aave MANA,,aave-mana,0.870600920017461,,,0.0,0.0,0.0,4.67,28.88,-11.02,1005.63,1005.63,1005.63,1030.77,980.99,0.0,true,2020-10-12 07:30:00,,1632020868,,true,true,,aave-mana,,0.0,[15]
10091,AMAS2,AMAS,Amasa,,amasa,,,,0.0,0.0,,,,,,,,,,0.0,not_trading,,,1632390393,0000-00-00 00:00:00,true,true,,,,0.0,[]
10092,AMMO2,AMMO,AmmoSwap,,ammoswap,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,not_trading,,,1616505647,,true,true,,ammoswap,,0.0,[]
10093,AMORS,AMORS,Amorsys,,amorsys,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading_anymore,,,1558357046,,true,true,,amorsys,,0.0,[28]
10094,AN.cx,AN,Autonation Tokenized Stock,,AN-tokenized-stock,105.01,,,0.0,0.0,0.0,0.0,0.0,83.52,91.95,91.95,91.95,89.07,0.0,0.0,true,2020-09-16 17:45:00,,1621255906,,true,true,,AN.cx,,0.0,[13]
10095,ANGEL,ANGEL,Crowd For Angels,,crowd-for-angels,0.135138728605172,,2306.0,-5.22,-6.66,-27.81,0.0,0.0,0.0,0.0,,,-62.92,0.0,10383.0,not_trading,2021-08-18 10:15:00,,1632745726,2018-02-14 23:59:00,true,true,,crowd-for-angels,,0.0,[15]
10096,ANITO,ANITO,Anito,,anito,,,,0.0,0.0,0.0,,,,,,,,,0.0,not_trading,,,1631177784,0000-00-00 00:00:00,true,true,,anito,,0.0,[]
10097,ANTE3,ANTE,ANTEs,,antes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,not_trading,,90001504.0,1546965025,2019-02-06 22:00:00,true,true,,antes,,0.0,[20]
